3000,2590,41,1.437
3000,2590,41,1.527
3000,2590,41,1.446
3000,2471,34,1.408
3000,2590,41,1.413
3000,2590,41,1.417
3000,2529,38,1.352
3000,2590,41,1.385
3000,2590,41,1.383
3000,2540,38,1.417
