insert,1358,6,0.088
insert,1405,9,0.083
insert,1449,13,0.088
insert,1361,6,0.075
insert,1393,8,0.086
insert,1405,9,0.101
insert,1302,1,0.085
insert,1492,16,0.099
insert,1375,7,0.100
insert,1419,10,0.082
