15,1605,25,0.070
15,1591,24,0.080
15,1587,23,0.077
15,1640,28,0.078
15,1593,24,0.073
15,1621,26,0.077
15,1554,21,0.073
15,1640,28,0.076
15,1584,23,0.081
15,1550,21,0.074
