insert,2220,21,0.495
insert,2141,16,0.514
insert,2117,15,0.530
insert,2220,21,0.488
insert,2174,18,0.486
insert,2115,15,0.489
insert,2243,22,0.489
insert,2154,17,0.487
insert,2222,21,0.529
insert,2150,17,0.540
