0.75,2639,44,0.045
0.75,2639,44,0.048
0.75,2639,44,0.042
0.75,2386,30,0.048
0.75,2639,44,0.043
0.75,2639,44,0.046
0.75,2639,44,0.046
0.75,2639,44,0.052
0.75,2574,40,0.042
0.75,2639,44,0.042
