0.975,1486,16,0.352
0.975,1422,11,0.338
0.975,1425,11,0.347
0.975,1407,9,0.344
0.975,1441,12,0.367
0.975,1514,18,0.348
0.975,1484,15,0.373
0.975,1444,12,0.359
0.975,1532,19,0.343
0.975,1553,21,0.356
