6000,1523,18,1.028
6000,1345,5,1.070
6000,1468,14,1.046
6000,1367,6,1.023
6000,1383,8,1.025
6000,1347,5,1.031
6000,1491,16,1.003
6000,1404,9,1.023
6000,1385,8,1.070
6000,1450,13,1.046
