6000,2009,25,0.464
6000,2009,25,0.474
6000,1989,24,0.448
6000,1894,18,0.440
6000,1849,15,0.483
6000,2012,25,0.445
6000,2012,25,0.482
6000,2012,25,0.467
6000,2012,25,0.461
6000,2012,25,0.458
