2000,1599,24,0.160
2000,1563,22,0.157
2000,1477,15,0.153
2000,1418,10,0.149
2000,1442,12,0.148
2000,1493,16,0.143
2000,1567,22,0.151
2000,1479,15,0.149
2000,1537,20,0.163
2000,1565,22,0.146
