6000,2353,28,0.654
6000,2347,28,0.669
6000,2320,26,0.665
6000,2388,30,0.642
6000,2491,35,0.632
6000,2368,29,0.632
6000,2460,34,0.645
6000,2556,39,0.622
6000,2422,32,0.655
6000,2205,20,0.651
