20,1640,28,0.091
20,1572,22,0.077
20,1511,17,0.086
20,1606,25,0.097
20,1577,23,0.090
20,1552,21,0.084
20,1471,14,0.089
20,1536,19,0.090
20,1557,21,0.073
20,1596,24,0.083
