3000,1568,22,0.365
3000,1539,20,0.354
3000,1450,13,0.335
3000,1480,15,0.337
3000,1499,17,0.340
3000,1556,21,0.340
3000,1437,12,0.332
3000,1423,11,0.335
3000,1628,27,0.373
3000,1548,20,0.349
