swap,2005,25,0.285
swap,2005,25,0.326
swap,2005,25,0.300
swap,1996,24,0.295
swap,2005,25,0.285
swap,2005,25,0.275
swap,2005,25,0.272
swap,2005,25,0.289
swap,2005,25,0.283
swap,2005,25,0.303
