9000,2352,28,0.529
9000,2405,31,0.583
9000,2346,28,0.534
9000,2524,37,0.541
9000,2362,28,0.560
9000,2269,23,0.549
9000,2451,33,0.576
9000,2390,30,0.577
9000,2270,23,0.543
9000,2276,24,0.545
