insert,1868,16,0.289
insert,1920,19,0.307
insert,1920,19,0.307
insert,1776,10,0.289
insert,1857,15,0.318
insert,1895,18,0.311
insert,1875,17,0.303
insert,1869,16,0.287
insert,1891,18,0.293
insert,1884,17,0.346
